Doc_ID,LHI_Score,Total_Entities,Hallucinations,Entity_List
1816,0.8235294117647058,17,3,"CPC; Transfer of Property Act; Transfer of Property Act, 880 1882"
1817,0.75,4,1,State Public Service Commission
1818,1.0,5,0,
1819,1.0,9,0,
1820,1.0,7,0,
1821,1.0,29,0,
1822,1.0,26,0,
1823,0.875,8,1,Chela
1824,0.75,8,2,65 502; sec.
1825,1.0,11,0,
1826,0.875,8,1,22.3.1971
1827,0.75,4,1,M. V. Hande
1828,0.9152542372881356,59,5,Bhupathi Nath; M. Damadar Bhat; 20th November 1957; provi sion 490; 1961 Act
1829,0.8846153846153846,26,3,Fida Ali; Mazirunnes; State of Jammu & Kashmir
1830,0.7272727272727273,11,3,Held; Per Mudholkar; Supreme Court
1831,0.0,1,1,Pritam Singh vs The State ([1959] S C R. 453)
1832,0.8888888888888888,27,3,Constitution; Sea Customs Act; [572 C E] (5)
1833,1.0,10,0,
1834,1.0,15,0,
1835,1.0,14,0,
1836,1.0,4,0,
1837,0.875,24,3,R & Co.; B. Das; Vivian Bose
1838,1.0,12,0,
1839,0.8235294117647058,17,3,Ahmedabad St. Xaviers College Society vs State of Gujarat; All Bihar Christian Schools Assn; Lilly Kurian vs Lawina
1840,0.8823529411764706,17,2,Per Sarkar; L R. 1087
1841,1.0,4,0,
1842,1.0,16,0,
1843,0.7142857142857143,7,2,Cr.; condition 8
1844,1.0,8,0,
1845,1.0,2,0,
1846,0.9333333333333333,15,1,Supreme Court
1847,0.9591836734693877,49,2,A.k; Roy
1848,1.0,19,0,
1849,1.0,21,0,
1850,0.96,125,5,F.C. Mullen; Medley; Olson; Rose; Airport Authority of India
1851,1.0,7,0,
1852,0.9565217391304348,23,1,paras 30 and 32
1853,0.9285714285714286,14,1,482 Schedule VI
1854,0.9583333333333334,48,2,I.S. Chauhan; Mukhtiyar Singh
1855,1.0,10,0,
1856,0.8,10,2,10.9.1986; A.P.M. Mayakutty
1857,0.8888888888888888,18,2,sections 20 read with section 2(1); Rameshwar
1858,0.8928571428571429,28,3,P & T Department and Railway Board; Act 1 of 1968; 1972 Madras
1859,1.0,13,0,
1860,0.8333333333333334,12,2,Coal Mines Regulations; Tandon
1861,0.9,10,1,Ahmedabad
1862,1.0,5,0,
1863,0.9142857142857143,35,3,"T.A. Sirajudeen; rule 947; Central Prison, Trivandrum"
1864,1.0,14,0,
1865,0.9333333333333333,15,1,3.3
1866,1.0,5,0,
1867,0.8666666666666667,15,2,Management Tea Co. Ltd.; compliance 967
1868,1.0,13,0,
1869,0.8888888888888888,9,1,22.4.85
1870,1.0,13,0,
1871,0.8571428571428572,7,1,"section 141, fourth paragraph"
1872,0.9230769230769231,13,1,Supreme Court
1873,1.0,11,0,
1874,1.0,10,0,
1875,0.8666666666666667,15,2,L. J. 356; L.J. 936
1876,1.0,8,0,
1877,0.9230769230769231,13,1,Supreme Court
1878,1.0,8,0,
1879,0.9452054794520548,73,4,[1972] 2 S.C.R. 33; YesodaiAmmal; 11/56 and 1962; [529F] 497
1880,1.0,23,0,
1881,0.9230769230769231,13,1,"Perivsswami Moopan, Mad. 75"
1882,1.0,3,0,
1883,0.9090909090909091,11,1,I.P.C.
1884,1.0,7,0,
1885,0.92,25,2,Rup Kuari; Nanhu Mal
1886,0.8787878787878788,33,4,Cane Development Department; State 79 Government; sections 121 and 122; High Court of U.P. (Lucknow Bench)
1887,1.0,13,0,
1888,1.0,16,0,
1889,0.9130434782608696,23,2,15.12; Constitution
1890,0.8,10,2,Sales Tax Appellate Tribunal; England
1891,0.9393939393939394,33,2,AIR 1972 SC 262; [1980] 3 SCR III
1892,0.9788732394366197,142,3,Misra; Per Sawant; Allahrakhiya
1893,0.8181818181818181,11,2,Probation of Offenders Act; Probation of offenders Act
1894,0.9259259259259259,27,2,Ss. 226 and 227 of Chapter XVIII; Cr
1895,1.0,34,0,
1896,0.8181818181818181,11,2,Yakinuddin; . 1
1897,0.9642857142857143,28,1,Land Customs Act
1898,1.0,20,0,
1899,1.0,7,0,
1900,0.8947368421052632,38,4,31.3.1961; 31.8.1961; D. Cawasji & Co. vs The State of Mysore & Anr; Union of India
1901,1.0,5,0,
1902,0.75,4,1,Supreme Court
1903,0.967741935483871,31,1,"Indian evidence Act, 1872"
1904,1.0,30,0,
1905,0.7948717948717949,39,8,Reddy; Ajay Kumar Baner; Ajay Kumar Banerjee; Ant; Ashalata section Guram; Aswini Kumar Ghosh; Arabinda Bose; Shrinbai A. Irani
1906,0.875,24,3,Karnataka State Legislative Council; 28.5.1988; 3.7.1988
1907,0.9230769230769231,13,1,"June 2, 1953"
1908,0.9523809523809523,63,3,M.M. Punchhi; Hydera; [298 C] 275 11
1909,0.9583333333333334,24,1,RTA
1910,0.9411764705882353,17,1,Excise Appellate Authority
1911,0.6666666666666667,3,1,Railways
1912,0.9636363636363636,55,2,715 716; A [750 E H; 751 A C] 7.The
1913,0.8,5,1,Dhanbad
1914,1.0,20,0,
1915,0.8888888888888888,9,1,Shah
1916,1.0,7,0,
1917,1.0,7,0,
1918,1.0,5,0,
1919,0.8947368421052632,19,2,Act 35 of 1969; 15 8 1963 and 1 1 1970
1920,1.0,18,0,
1921,1.0,27,0,
1922,1.0,13,0,
1923,0.868421052631579,38,5,S.2; 743; State of Mysore; [1963] 1 SCR 491; [1975] 2 SCR 715 @ 721
1924,0.8571428571428572,14,2,"Motor General Traders vs State of Andhra Pra desh; S.L. Sachdev vs Union of India, [1980] 1 S.C.R. 971"
1925,0.9090909090909091,11,1,States Reorganisation Act
1926,1.0,11,0,
1927,1.0,8,0,
1928,0.9545454545454546,22,1,A.I.R. 1981 S.C. 487
1929,0.9375,16,1,[1970] 2
1930,1.0,3,0,
1931,0.9259259259259259,54,4,"States Reor ganisation Act, 1956; M.N. Krishna Murtv & Ors; Parmar; State of A.P."
1932,1.0,1,0,
1933,0.9666666666666667,30,1,344 High Court
1934,1.0,13,0,
1935,0.33333333333333337,3,2,K; Central Government
1936,1.0,11,0,
1937,0.9565217391304348,23,1,"Mines & Minerals (Regulation and Development) Act, 1957"
1938,0.8888888888888888,9,1,"Provident Funds Act, 1925.[131"
1939,1.0,9,0,
1940,0.9777777777777777,45,1,Joginder
1941,0.9230769230769231,13,1,Loard Krishna
1942,1.0,5,0,
1943,0.9090909090909091,11,1,State of Punjab vs Dharam Singh
1944,0.7142857142857143,14,4,[1968] 1 L.L.J. 593; [1968] I L.L.J. 589; Rajagopalan; I.C. 1342
1945,0.8823529411764706,17,2,Gir Forest; State of Kerala
1946,0.8823529411764706,17,2,"Income tax (Amendment) Act, 1953; Madan Gopal"
1947,0.8666666666666667,15,2,Jaipur; Morada
1948,0.9545454545454546,22,1,[635A C] 629
1949,0.9473684210526316,19,1,Supreme Court
1950,N/A,0,0,
1951,1.0,4,0,
1952,1.0,9,0,
1953,0.8888888888888888,9,1,[126A B] 124
1954,0.95,40,2,Raja Ram Jaiswal; Collector (District Magistrate) Allahabad and Anr
1955,0.9285714285714286,126,9,"State of Tamil Nadu; Indo Afghan; Motilal Padampat; section 70(2)(c) of 691; sub clause (b); SCR p. 876; ,[1952] SCR p. 43; 721 G H, 722 A B]; [1908] 3 SCR p. 383"
1956,1.0,28,0,
1957,1.0,27,0,
1958,1.0,11,0,
1959,1.0,10,0,
1960,1.0,8,0,
1961,0.5555555555555556,9,4,Mahaprasad; Raja Dibyasingha; Raja of; Supreme Court
1962,0.9565217391304348,69,3,Indian and the English Companies Acts; High powered Expert Committee on Companies and MRTP Act; Alcock
1963,0.9166666666666666,12,1,27.7.63
1964,0.6666666666666667,9,3,section 306; Cr; Supreme Court
1965,0.8,5,1,Constitution
1966,0.975609756097561,41,1,"28th September, 1975"
1967,1.0,14,0,
1968,0.8648648648648649,37,5,"section 37 read with o. 39; section 56(b); Specific Relief Act, 1887; ,[1972] 3 S.C.R. 690, at 701; [1976] Bom"
1969,1.0,27,0,
1970,1.0,13,0,
1971,1.0,7,0,
1972,1.0,41,0,
1973,1.0,39,0,
1974,1.0,19,0,
1975,1.0,9,0,
1976,1.0,27,0,
1977,1.0,20,0,
1978,1.0,19,0,
1979,1.0,8,0,
1980,1.0,4,0,
1981,0.8333333333333334,12,2,J. N; J.N.
1982,0.8571428571428572,14,2,B; L.R. 270
1983,0.875,8,1,section 530.[350H] Gore Brown
1984,0.8333333333333334,24,4,1.01; 1.06; 1.07; [81F] 73
1985,0.8181818181818181,11,2,section 302 read with 8. 34; sections 374(1) and 376
1986,0.9333333333333333,15,1,Income Tax Department
1987,0.6666666666666667,3,1,L/P(D)5SCII 13 812
1988,0.8571428571428572,21,3,Hissar; 4.4.1965; 6.5.82
1989,0.9420289855072463,69,4,item 26; Supreme Court; State of Kerala; A.B. Abdul Kadir
1990,1.0,11,0,
1991,0.9375,16,1,State of
1992,0.8421052631578947,19,3,Mohammad Shujat Ali; Ram Lal Wadwa; State of Haryana
1993,0.9333333333333333,15,1,s.59
1994,0.8,20,4,"Section 11; Miss Kusum Tandon vs State of Rajasthan, etc., etc., D.B. Civil Writ Petition No. 2221 of 1990; Mohd Hanif Quareshi; State of Bihar"
1995,0.9473684210526316,19,1,W.C. Khambra
1996,0.8666666666666667,15,2,Bombay Government Circular No. SR INT 1059 VI; circular No. SRV 1064
1997,0.9090909090909091,22,2,Boregowda; Subbaramiah
1998,1.0,8,0,
1999,1.0,21,0,
2000,0.8947368421052632,19,2,"July 15, 1970; June 19."
2001,1.0,3,0,
2002,0.875,8,1,British Government
2003,1.0,6,0,
2004,1.0,4,0,
2005,1.0,6,0,
2006,1.0,20,0,
2007,0.8888888888888888,9,1,Ratan Koer
2008,0.8421052631578947,19,3,AIR 1952 Mad; Ruling 84 Congress; S.C.C. 589
2009,0.8333333333333334,6,1,s 114
2010,1.0,20,0,
2011,1.0,13,0,
2012,0.9047619047619048,21,2,Court at Patiala; Sri Ram vs State of U.P.
2013,0.95,20,1,article 14; (ii) Rules 7(2) and (3)
2014,0.875,16,2,Dile Ram; Surain Singh
2015,0.7142857142857143,14,4,section 500; I.P.C.; P.C.; Chief Minister of the State
2016,0.8387096774193549,31,5,"2907 2908 of 1981; November S, 1981; September 25, 1981; Supreme Court; 8334 48 of 1981"
2017,0.9,20,2,C.P.C.; Ltd. A.I.R. 1972 All. 342
2018,1.0,3,0,
2019,1.0,7,0,
2020,0.8888888888888888,18,2,Eco Task Force of the Department of Environment; Mill`i Act 1952
2021,0.7142857142857143,7,2,"31st January, 1985; C.P.C."
2022,1.0,9,0,
2023,0.9,30,3,"Bangalore Medical College, Bangalore; UPSC; Indian Majority Act 1875.[671F"
2024,0.8333333333333334,6,1,Supreme Court
2025,1.0,17,0,
2026,1.0,12,0,
2027,0.8333333333333334,6,1,Delhi
2028,1.0,10,0,
2029,0.9666666666666667,30,1,"byelaws 23(e), 27 and 28"
2030,0.7,10,3,Per Sarkar; (1911) 6 Cr; R. 225
2031,1.0,7,0,
2032,1.0,27,0,
2033,1.0,15,0,
2034,0.9565217391304348,23,1,Per Sinha
2035,0.7777777777777778,9,2,"[1959] Supp. 1 S.C.R. 623; [1975] 1 S.C.R. 643, 656"
2036,1.0,4,0,
2037,1.0,20,0,
2038,0.9285714285714286,14,1,Dhur
2039,0.5,2,1,section 304A
2040,0.9444444444444444,18,1,Inamdars
2041,1.0,17,0,
2042,1.0,8,0,
2043,0.7777777777777778,9,2,"Supreme Court; Rama Iyer vs Nata Raja lyer, A.I.R. 1948 Mad"
2044,0.8333333333333334,6,1,Supreme Court
2045,1.0,4,0,
2046,1.0,12,0,
2047,1.0,31,0,
2048,1.0,10,0,
2049,0.962962962962963,27,1,Part H
2050,1.0,12,0,
2051,1.0,27,0,
2052,0.9333333333333333,15,1,Per Sarkar
2053,0.9166666666666666,12,1,Entry 46
2054,1.0,4,0,
2055,0.96,50,2,CIS; Per Imam
2056,0.8181818181818181,11,2,"sections 147, 452, 424, 325/149 and 323/149; Rex vs Thomas Knight"
2057,0.8333333333333334,12,2,Berhampur; Nizam of Hyderabad
2058,0.8333333333333334,6,1,Police Act
2059,1.0,4,0,
2060,1.0,17,0,
2061,1.0,11,0,
2062,0.8,10,2,r. 3.15; [1976] 2 S.C.R. 716
2063,1.0,9,0,
2064,0.8888888888888888,9,1,Supreme Court
2065,0.85,20,3,West Bengal; Forest Department; Supreme Court
2066,0.9,10,1,Indian Penal Code
2067,0.8947368421052632,19,2,1957 Act; Ambala
2068,1.0,28,0,
2069,0.8461538461538461,13,2,Bonus Act; Smith vs Smith
2070,0.9166666666666666,12,1,Supreme Court
2071,1.0,6,0,
2072,0.9333333333333333,15,1,V. M.
2073,1.0,4,0,
2074,1.0,4,0,
2075,0.8888888888888888,36,4,"AIR [1966] Mys,. 150; Harrish Chandra Chatteree vg.; S G. Motor Transport Company; Bhaoba Tarini Debi"
2076,1.0,12,0,
2077,1.0,5,0,
2078,0.8,10,2,L; Rajah of Bobbili vs Inuganti China Sitaramasami Garu (1899) L.R. 26 I.A. 262
2079,1.0,13,0,
2080,0.9285714285714286,28,2,Government of Meghalaya; S.C.C. 617
2081,1.0,5,0,
2082,0.8666666666666667,15,2,"Attorniey Geneeral for Ontario vs Attorney General for the Dominion , Smith vs Benabo [1937] 1; Michell vs Brown (I El. & El. 267, 274)"
2083,1.0,15,0,
2084,0.6666666666666667,9,3,"14. 690; D; Hunter vs Dowling, [18951"
2085,1.0,6,0,
2086,1.0,3,0,
2087,0.8,10,2,Mayukh school; Mitakshara school
2088,0.9285714285714286,14,1,article 226
2089,1.0,3,0,
2090,1.0,14,0,
2091,1.0,9,0,
2092,0.9152542372881356,59,5,Chandrakala; Madhav Gosavi; CA 4453/86; Shivaji Rao Patil; Madhav Gosavi
2093,1.0,10,0,
2094,1.0,41,0,
2095,0.9166666666666666,12,1,"entries 11, 111 and IV"
2096,0.9565217391304348,23,1,Commissioner of Sales Tax and Others
2097,0.9090909090909091,22,2,"October 4, 1961; Gujarat Law Reporter (1966)"
2098,0.8571428571428572,14,2,M. Barkar; [969C] 957 (3)
2099,1.0,25,0,
2100,0.9375,16,1,"31 12 1959, 31 12 1960 and 31 12 1961"
2101,0.9032258064516129,31,3,Entry 97; K.C.; [1954] S.C.R.1
2102,0.9166666666666666,12,1,Indian Forest Act
2103,0.8888888888888888,18,2,16th July and 22nd July; Supreme Court
2104,0.7857142857142857,14,3,"Section 302; Sessions Judge, Bhilwara, Rajasthan; Supreme Court"
2105,1.0,24,0,
2106,0.8421052631578947,19,3,State 323 Government; Times Law Reports 464 (1937); Supreme Court
2107,1.0,4,0,
2108,1.0,10,0,
2109,0.9473684210526316,19,1,Central and State Governments
2110,1.0,13,0,
2111,1.0,5,0,
2112,1.0,12,0,
2113,1.0,18,0,
2114,0.9642857142857143,28,1,P. Veerabhadarappa
2115,0.8518518518518519,27,4,"CA No. 90, of 1993; CA.No. 91 of 1993; No. 89 of 1993; 10.Philanthropy"
2116,0.9285714285714286,14,1,[235A C] 232 (4)
2117,0.9545454545454546,22,1,Debabrata Mullick
2118,1.0,7,0,
2119,0.9166666666666666,24,2,pondicherry Madras; S.C.R. 800
2120,0.9090909090909091,11,1,James R. R. Skinner
2121,0.9166666666666666,24,2,"Section 52 of the , Section 549(1); [1973] (1)SCR 1010"
2122,1.0,7,0,
2123,1.0,13,0,
2124,0.9333333333333333,15,1,21 9 1964
2125,0.95,20,1,618 Subba Rao
2126,1.0,9,0,
2127,1.0,10,0,
2128,0.9583333333333334,24,1,"Indian Forest Act, 1947"
2129,0.0,1,1,Chief Judicial Magistrate
2130,0.8571428571428572,14,2,"2nd October, 1962; [1132C] 1122 (2)"
2131,0.75,20,5,"Supreme Court; Bonus Act, 1965; Payment of Bonus Act; Kirana Merchants Workers ' Union; Mumbai Kamgar Sabha"
2132,1.0,5,0,
2133,0.875,8,1,3 5 68
2134,N/A,0,0,
2135,1.0,9,0,
2136,1.0,12,0,
2137,0.95,20,1,[1955] 1 S.C.R. 185
2138,0.9649122807017544,57,2,H.S. Varma; M.S. Verma
2139,1.0,18,0,
2140,1.0,9,0,
2141,1.0,31,0,
2142,0.8235294117647058,17,3,a 136; a 226; Constitution
2143,0.75,8,2,Supreme Court; Western countries
2144,1.0,12,0,
2145,1.0,9,0,
2146,0.875,8,1,Supreme.
2147,0.9444444444444444,18,1,Jackson
2148,1.0,12,0,
2149,1.0,9,0,
2150,0.9803921568627451,51,1,Supreme Court
2151,1.0,16,0,
2152,1.0,41,0,
2153,1.0,4,0,
2154,0.9,10,1,A.I.R. 1970 S.C. 150
2155,0.8333333333333334,18,3,"Raman Ltd.; sections 57(1), 58(8) and 58; Raman"
2156,0.9166666666666666,24,2,section 35; 30.4
2157,1.0,8,0,
2158,0.9655172413793104,29,1,sections 42 and 43
2159,0.8,5,1,N
2160,1.0,4,0,
2161,0.75,4,1,section 161
2162,1.0,4,0,
2163,0.9444444444444444,18,1,[1978] 52 IFJ 138
2164,1.0,14,0,
2165,1.0,11,0,
2166,0.8666666666666667,45,6,"Supreme Court; S.C.R. 645; [1976] Supp, S.C.R. 645; S.M. Fazal Ali; V.B. Eradi; Y. V. Chandrachud"
2167,1.0,12,0,
2168,0.9230769230769231,13,1,Item 26
2169,1.0,12,0,
2170,1.0,11,0,
2171,0.7857142857142857,14,3,M; Arbitration Act; Robinson [1966] 2 All E.R.981
2172,0.9473684210526316,19,1,Deputy Conservator of Bombay Port Trust
2173,0.9,10,1,Insurance Act
2174,0.7272727272727273,11,3,1970 Act; Cr.; Sita Ram vs State of U.P.
2175,0.2857142857142857,7,5,D. K. & Co.; D.K. & Co.; D.K. & Co. D.K. & Co.; D.K. godown; D.M.
2176,1.0,8,0,
2177,0.9814814814814815,54,1,[1971] 1 SCR 821
2178,1.0,12,0,
2179,1.0,14,0,
2180,0.9166666666666666,24,2,C.A. No. 639 of 1983; Supreme Court
2181,0.8125,16,3,"I. R. vs Reinhold , 392; [132B] Leeming vs Jones; T. 402"
2182,0.9666666666666667,30,1,I
2183,1.0,7,0,
2184,0.9444444444444444,18,1,Shree Anand Mayee Sangh
2185,0.9130434782608696,23,2,22 4 67; 27 3 79
2186,0.6666666666666667,9,3,"Cycle Rickshaw Bye Law of 1960; Delhi Municipal Corporation Act, 1957; section 481"
2187,0.9722222222222222,36,1,Per Sarkar
2188,0.8666666666666667,15,2,sections 302 and 307; I.P.C.
2189,1.0,9,0,
2190,0.9166666666666666,12,1,Chartered Bank
2191,0.8333333333333334,6,1,[215 C] (d) Section 18(5)
2192,1.0,14,0,
2193,0.6666666666666667,6,2,Motor Accident Claims Tribunal; F.B. Warren
2194,1.0,13,0,
2195,0.9285714285714286,14,1,SC 124
2196,1.0,4,0,
2197,0.9473684210526316,19,1,Swastik
2198,0.9230769230769231,13,1,Supreme Court
2199,1.0,8,0,
2200,0.75,12,3,Slate Government; [674 C F] 2; [1961] (1) [S.C.R. 227]
2201,0.96,25,1,Dev Singh
2202,0.875,16,2,Abraham vs Abraham (9 M.I.A. 199); Central 106 818 Government
2203,1.0,7,0,
2204,0.96,25,1,[319 F 320 H]
2205,1.0,7,0,
2206,0.95,20,1,sub section (22)
2207,1.0,22,0,
2208,1.0,4,0,
2209,1.0,19,0,
2210,0.9130434782608696,23,2,Larsen; Toubro
2211,0.9166666666666666,36,3,"sec.; [1972] 2 S.C.C. 100, 104; C"
2212,1.0,14,0,
2213,0.75,8,2,article 136; Supreme Court
2214,0.967741935483871,31,1,Per Subba Rao
2215,0.875,8,1,Cr
2216,1.0,14,0,
2217,0.9565217391304348,23,1,"Bosworth and Corporation of Gravesend, [1905] 2 K.B. 426"
2218,1.0,19,0,
2219,1.0,17,0,
2220,0.868421052631579,38,5,"Clause 3; Entry 18 and Entry 6; clause 2(a); 2(b); 2(c); 2(d); 2(z); 3(h); 3(i); 3(p); 2(q); 3(v); All India Spinners Association vs Commissioner of Income 833 of Income tax, Bombay City vs Breach Candy Swimming Bath Trust; Supreme Court"
2221,0.96,25,1,Lah
2222,0.875,8,1,Orissa
2223,0.9696969696969697,33,1,SCR 366
2224,0.8888888888888888,9,1,I.P.C.
2225,0.75,8,2,Kuzhikanam; Kuzhikanam
2226,1.0,14,0,
2227,1.0,8,0,
2228,0.7857142857142857,14,3,Constitution; State of Punjab; ILR [1967] 2 Punjab & Haryana 198
2229,1.0,6,0,
2230,1.0,7,0,
2231,1.0,24,0,
2232,0.75,4,1,"O. 23, r. 3"
2233,0.5,4,2,Railways; India
2234,0.9523809523809523,42,2,Bombay; L J. 257
2235,1.0,20,0,
2236,1.0,17,0,
2237,0.926829268292683,41,3,Exception 2 nor Exception 4 to section 300; 396 High Court; D.A. Desai
2238,1.0,22,0,
2239,1.0,20,0,
2240,0.9230769230769231,13,1,"C.V.A.Hydross & Son vs Joseph Senjon, 11967] 1 L.L.J. 509"
2241,1.0,13,0,
2242,1.0,14,0,
2243,0.9375,16,1,World War 11
2244,1.0,12,0,
2245,1.0,4,0,
2246,1.0,25,0,
2247,0.9444444444444444,90,5,"23rd January, 1973; Sections 107 and 108; C.P.C.; Alla; K"
2248,0.8333333333333334,6,1,Chhotu Singh
2249,0.9038461538461539,52,5,Cr.; Ram Krishna Dalmia vs Justice S.R. Tendolkar; Cr.; Kenny; Pathak
2250,0.8571428571428572,7,1,Cr
2251,1.0,28,0,
2252,0.95,20,1,"August 11, 1972"
2253,0.9166666666666666,12,1,Wood vs Surr ([1854)
2254,1.0,5,0,
2255,1.0,15,0,
2256,0.8888888888888888,9,1,Maharaja Kumar Kamal Singh
2257,0.896551724137931,29,3,Jagirdar; Rameshwar Prasad; Baikunth Nath Singh
2258,1.0,4,0,
2259,1.0,1,0,
2260,0.4444444444444444,9,5,Supreme Court; C.I.T. Punjab; H.P.; Jammu and Kashmir; Patiala
2261,0.8333333333333334,6,1,section Io
2262,1.0,9,0,
2263,0.8333333333333334,6,1,B
2264,0.8571428571428572,7,1,Rameshwar Dayal
2265,1.0,3,0,
2266,0.868421052631579,38,5,"505 H, 506 A); Aditya Mills vs Union of India, [1988] 4SCC315; Mohammed Ali vs Forest Range Officer; Materia Medica of India; State of Bombay"
2267,0.8571428571428572,14,2,Govind Dass; A.I.R. 1971 Delhi 151
2268,0.9473684210526316,19,1,Article 141
2269,0.92,25,2,21.9.53; Grey
2270,0.8888888888888888,9,1,12th
2271,0.9672131147540983,61,2,AIR 1967 Bom.; A.I.R. 1966 S.C. 1571
2272,1.0,7,0,
2273,0.8,5,1,1.S.C.R. 730
2274,0.8888888888888888,9,1,section [718 F] (ii)
2275,0.9,30,3,S.M.; Per Hegde; Per Sikri
2276,0.8333333333333334,6,1,12.1.1978
2277,1.0,11,0,
2278,1.0,9,0,
2279,0.875,24,3,Das; Per Sarkar; Sarkar
2280,1.0,10,0,
2281,0.9166666666666666,12,1,164 (iv)Section 186
2282,0.9375,16,1,([1944]
2283,1.0,22,0,
2284,1.0,6,0,
2285,1.0,25,0,
2286,1.0,7,0,
2287,0.935483870967742,31,2,"[427E] 423 (iii) Section 77; Companies Act, '1956"
2288,0.8888888888888888,18,2,S.C.R. 489; [666H] 662
2289,1.0,10,0,
2290,0.9333333333333333,15,1,[1962] 2 S.C.R. 694
2291,0.8,5,1,D
2292,1.0,2,0,
2293,1.0,13,0,
2294,0.75,4,1,Lane vs Cotton12 Mod. 474
2295,0.9090909090909091,11,1,Textile Mill
2296,1.0,14,0,
2297,0.90625,32,3,"August 1, 1956; Bapusaheb Narayan Sanas; Sakharam @"
2298,0.8888888888888888,9,1,"Explanation (1) of the Section, 5 gms or less quantity of Charas"
2299,1.0,10,0,
2300,1.0,21,0,
2301,1.0,13,0,
2302,0.935483870967742,62,4,1957 Act; Special Courts Bill; 20 9 63; Bhagwan Das
2303,0.75,12,3,article 136 and (2); Rajlal Das Pamnani; Rajlal Pamnani
2304,0.8571428571428572,7,1,"Essen tial Commodities Act, 1955"
2305,0.9625,80,3,K. A. Gangadharan; Philomina; Halsbury
2306,0.8461538461538461,13,2,Supreme Court; [149 D F] 146
2307,1.0,3,0,
2308,1.0,13,0,
2309,1.0,5,0,
2310,1.0,3,0,
2311,0.75,16,4,Per Sarkaria; Gardner vs Akeroyd; Malkiat Singh; State of Punjab @ 667
2312,1.0,22,0,
2313,0.8333333333333334,6,1,Supreme Court
2314,1.0,14,0,
2315,1.0,11,0,
2316,1.0,15,0,
2317,0.8333333333333334,12,2,Constitution; Purshottam Lal
2318,0.95,20,1,1991(1) P.L.R.I.
2319,0.9444444444444444,18,1,London
2320,1.0,4,0,
2321,0.6666666666666667,3,1,S
2322,0.9230769230769231,13,1,Raja Bahadur Kamakshya Narain Singh (1943) 11 I.T.R. 513
2323,0.9285714285714286,14,1,Lakshmana Kara
2324,0.9090909090909091,11,1,C.P.C.
2325,0.88,25,3,Bihar University; University Service Commission; Ranchi
2326,0.8695652173913043,23,3,"Sections 3, 4 and 9; Ambala; Madras"
2327,1.0,11,0,
2328,0.9090909090909091,11,1,COFEPOSA Act
2329,1.0,7,0,
2330,0.8571428571428572,14,2,"sections 6(g), 28(3), 29 and 30(3); Trade Union Act"
2331,0.9166666666666666,12,1,section 120 B and section 302
2332,0.95,20,1,Arbitration Act
2333,1.0,10,0,
2334,1.0,1,0,
2335,0.8888888888888888,9,1,"August 12, 1952"
2336,1.0,4,0,
2337,0.9642857142857143,28,1,"Chapter IV A. [81G H, 82A C] 75"
2338,0.9375,16,1,Provincial Legislative List of the
2339,0.7142857142857143,7,2,Supreme Court; Satyabrata Ghose
2340,0.8333333333333334,6,1,Bhagwandas Kanu
2341,1.0,4,0,
2342,0.8928571428571429,28,3,August 11.; I.P.C.; Rex
2343,1.0,2,0,
2344,0.9375,32,2,Chintamanrao Balaji; P.N. Sharma
2345,0.9827586206896551,58,1,Second World War
2346,0.9545454545454546,22,1,Supreme Court
2347,1.0,3,0,
2348,0.8695652173913043,23,3,16.2.1981; 29.1.1976; Sirajul Haq Khan
2349,0.8888888888888888,9,1,P.C. [1106G H] 1104 (2)
2350,1.0,7,0,
2351,0.9,10,1,Development Department of the State
2352,0.967741935483871,31,1,"11th November, 1982"
2353,0.9166666666666666,12,1,Supreme Court
2354,1.0,13,0,
2355,0.896551724137931,29,3,Deoraj Mehta; N. Kanti Lal; A.I.R. 1966 S.C. 1330=[1966] 3 SCR 400
2356,0.962962962962963,27,1,State of U.P.
2357,1.0,53,0,
2358,0.9545454545454546,22,1,I.P.C.
2359,1.0,4,0,
2360,0.8181818181818181,11,2,State of Bihar; L1100Sup
2361,1.0,6,0,
